,pop_grid_pop,geometry,pop_grid_id
119,138.6809539794922,"POLYGON ((693094.5479275512 7813980.494216932, 693967.9218334099 7813970.971816337, 693957.8388874835 7813048.455562225, 693084.5104380783 7813057.981322171, 693094.5479275512 7813980.494216932))",119
120,381.5625915527344,"POLYGON ((693967.9218334099 7813970.971816337, 694841.2989272369 7813961.406388937, 694831.1705239256 7813038.886760302, 693957.8388874835 7813048.455562225, 693967.9218334099 7813970.971816337))",120
121,608.4210205078125,"POLYGON ((694841.2989272369 7813961.406388937, 695714.6792233994 7813951.797933847, 695704.5053617677 7813029.274915516, 694831.1705239256 7813038.886760302, 694841.2989272369 7813961.406388937))",121
122,909.93359375,"POLYGON ((695714.6792233994 7813951.797933847, 696588.0627362595 7813942.146450179, 696577.8434153681 7813019.620026985, 695704.5053617677 7813029.274915516, 695714.6792233994 7813951.797933847))",122
123,1080.86767578125,"POLYGON ((696588.0627362595 7813942.146450179, 697461.4494801831 7813932.451937042, 697451.1846990879 7813009.922093812, 696577.8434153681 7813019.620026985, 696588.0627362595 7813942.146450179))",123
124,721.8482666015625,"POLYGON ((697461.4494801831 7813932.451937042, 698334.8394695355 7813922.714393543, 698324.5292272887 7813000.181115106, 697451.1846990879 7813009.922093812, 697461.4494801831 7813932.451937042))",124
125,395.31005859375,"POLYGON ((698334.8394695355 7813922.714393543, 699208.23271868 7813912.93381878, 699197.8770143292 7812990.397089962, 698324.5292272887 7813000.181115106, 698334.8394695355 7813922.714393543))",125
126,260.58740234375,"POLYGON ((699208.23271868 7813912.93381878, 700081.6292419846 7813903.110211849, 700071.2280745734 7812980.570017481, 699197.8770143292 7812990.397089962, 699208.23271868 7813912.93381878))",126
127,,"POLYGON ((700081.6292419846 7813903.110211849, 700955.029053813 7813893.243571845, 700944.5824223807 7812970.699896753, 700071.2280745734 7812980.570017481, 700081.6292419846 7813903.110211849))",127
128,,"POLYGON ((686971.2993231021 7813123.456539836, 687844.6058653087 7813114.23204932, 687834.8371346544 7812191.738217961, 686961.576060927 7812200.965960862, 686971.2993231021 7813123.456539836))",128
129,,"POLYGON ((687844.6058653087 7813114.23204932, 688717.9154940367 7813104.9645229, 688708.1012940012 7812182.467423992, 687834.8371346544 7812191.738217961, 687844.6058653087 7813114.23204932))",129
130,,"POLYGON ((688717.9154940367 7813104.9645229, 689591.2282236458 7813095.653959723, 689581.368553323 7812173.153578099, 688708.1012940012 7812182.467423992, 688717.9154940367 7813104.9645229))",130
131,,"POLYGON ((689591.2282236458 7813095.653959723, 690464.5440684952 7813086.300358927, 690454.6389269744 7812163.79667942, 689581.368553323 7812173.153578099, 689591.2282236458 7813095.653959723))",131
132,,"POLYGON ((690464.5440684952 7813086.300358927, 691337.8630429439 7813076.903719649, 691327.9124293106 7812154.396727094, 690454.6389269744 7812163.79667942, 690464.5440684952 7813086.300358927))",132
133,,"POLYGON ((691337.8630429439 7813076.903719649, 692211.1851613522 7813067.464041021, 692201.1890746877 7812144.953720251, 691327.9124293106 7812154.396727094, 691337.8630429439 7813076.903719649))",133
134,,"POLYGON ((692211.1851613522 7813067.464041021, 693084.5104380783 7813057.981322171, 693074.4688774595 7812135.467658021, 692201.1890746877 7812144.953720251, 692211.1851613522 7813067.464041021))",134
